"Reservoir","Site","DateTime","StartDepth_m","EndDepth_m","Rep","CollectionMethod","Subsample","LowestTaxonomicLevelOfID","TaxaID","Nauplius","ObjectiveMagnification","OcularMagnification","MarksInOcularMicrometer_No."
"BVR",50,2025-05-12 11:05:00,"6",0.1,1,"Tow","A","Order","Cyclopoida","nauplius","75x","10x",1.6
"BVR",50,2025-05-12 11:05:00,"6",0.1,1,"Tow","A","Family","Cyclopidae","","75x","10x",3.1
"BVR",50,2025-05-12 11:05:00,"6",0.1,1,"Tow","A","Order","Cyclopoida","nauplius","75x","10x",2.3
"BVR",50,2025-05-12 11:05:00,"6",0.1,1,"Tow","A","Order","Cyclopoida","nauplius","75x","10x",1.7
"BVR",50,2025-05-12 11:05:00,"6",0.1,1,"Tow","A","Family","Cyclopidae","","75x","10x",3
"BVR",50,2025-05-12 11:05:00,"6",0.1,1,"Tow","A","Order","Cyclopoida","nauplius","75x","10x",2.6
"BVR",50,2025-05-12 11:05:00,"6",0.1,1,"Tow","A","Order","Calanoida","nauplius","75x","10x",1.7
"BVR",50,2025-05-12 11:05:00,"6",0.1,1,"Tow","A","Order","Cyclopoida","nauplius","75x","10x",1.7
"BVR",50,2025-05-12 11:05:00,"6",0.1,1,"Tow","A","Family","Cyclopidae","","75x","10x",1.8
"BVR",50,2025-05-12 11:05:00,"6",0.1,1,"Tow","A","Order","Cyclopoida","nauplius","75x","10x",2.2
"BVR",50,2025-05-12 11:05:00,"6",0.1,1,"Tow","A","Order","Cyclopoida","nauplius","75x","10x",1.1
"BVR",50,2025-05-12 11:05:00,"6",0.1,1,"Tow","A","Order","Calanoida","nauplius","75x","10x",1.3
"BVR",50,2025-05-12 11:05:00,"6",0.1,1,"Tow","A","Order","Cyclopoida","nauplius","75x","10x",1.3
"BVR",50,2025-05-12 11:05:00,"6",0.1,1,"Tow","A","Order","Calanoida","nauplius","75x","10x",2.6
"BVR",50,2025-05-12 11:05:00,"6",0.1,1,"Tow","A","Family","Cyclopidae","","75x","10x",3.8
"BVR",50,2025-05-12 11:05:00,"6",0.1,1,"Tow","A","Order","Cyclopoida","nauplius","75x","10x",2.2
"BVR",50,2025-05-12 11:05:00,"6",0.1,1,"Tow","A","Family","Chydoridae","","75x","10x",2.2
"BVR",50,2025-05-12 11:05:00,"6",0.1,1,"Tow","B","Family","Cyclopidae","","75x","10x",3.5
"BVR",50,2025-05-12 11:05:00,"6",0.1,1,"Tow","B","Order","Calanoida","nauplius","75x","10x",1.8
"BVR",50,2025-05-12 11:05:00,"6",0.1,1,"Tow","B","Genus","Gastropus","","75x","10x",1.2
"BVR",50,2025-05-12 11:05:00,"6",0.1,1,"Tow","B","Order","Cyclopoida","nauplius","75x","10x",2.2
"BVR",50,2025-05-12 11:05:00,"6",0.1,1,"Tow","B","Family","Cyclopidae","","75x","10x",3.4
"BVR",50,2025-05-12 11:05:00,"6",0.1,1,"Tow","B","Order","Cyclopoida","nauplius","75x","10x",1.6
"BVR",50,2025-05-12 11:05:00,"6",0.1,1,"Tow","B","Genus","Keratella","","75x","10x",1.1
"BVR",50,2025-05-12 11:05:00,"6",0.1,1,"Tow","B","Order","Cyclopoida","nauplius","75x","10x",2.1
"BVR",50,2025-05-12 11:05:00,"6",0.1,1,"Tow","B","Order","Calanoida","nauplius","75x","10x",1.7
"BVR",50,2025-05-12 11:05:00,"6",0.1,1,"Tow","B","Order","Cyclopoida","nauplius","75x","10x",2.1
"BVR",50,2025-05-12 11:05:00,"6",0.1,1,"Tow","B","Genus","Keratella","","75x","10x",1.1
"BVR",50,2025-05-12 11:05:00,"6",0.1,1,"Tow","B","Family","Cyclopidae","","75x","10x",2.1
"BVR",50,2025-05-12 11:05:00,"6",0.1,1,"Tow","B","Family","Cyclopidae","","75x","10x",3.8
"BVR",50,2025-05-12 11:05:00,"6",0.1,1,"Tow","B","Order","Cyclopoida","nauplius","75x","10x",1.8
"BVR",50,2025-05-12 11:05:00,"6",0.1,1,"Tow","B","Order","Cyclopoida","nauplius","75x","10x",3
"BVR",50,2025-05-12 11:05:00,"6",0.1,1,"Tow","B","Genus","Keratella","","75x","10x",1
"BVR",50,2025-05-12 11:05:00,"6",0.1,1,"Tow","B","Species","K. bostoniensis","","75x","10x",1
"BVR",50,2025-05-12 11:05:00,"6",0.1,1,"Tow","B","Order","Cyclopoida","nauplius","75x","10x",2
"BVR",50,2025-05-12 11:05:00,"6",0.1,1,"Tow","B","Order","Cyclopoida","nauplius","75x","10x",1.9
"BVR",50,2025-05-12 11:05:00,"6",0.1,1,"Tow","B","Genus","Keratella","","75x","10x",1
"BVR",50,2025-05-12 11:05:00,"6",0.1,1,"Tow","B","Order","Calanoida","nauplius","75x","10x",1.9
"BVR",50,2025-05-12 11:05:00,"6",0.1,1,"Tow","B","Order","Calanoida","nauplius","75x","10x",1.3
"BVR",50,2025-05-12 11:05:00,"6",0.1,1,"Tow","B","Order","Cyclopoida","nauplius","75x","10x",2.6
"BVR",50,2025-05-12 11:05:00,"6",0.1,1,"Tow","B","Order","Cyclopoida","nauplius","75x","10x",1.9
"BVR",50,2025-05-12 11:05:00,"6",0.1,1,"Tow","B","Order","Calanoida","nauplius","75x","10x",2
"BVR",50,2025-05-12 11:05:00,"6",0.1,1,"Tow","B","Order","Cyclopoida","nauplius","75x","10x",2.7
"BVR",50,2025-05-12 11:05:00,"6",0.1,1,"Tow","B","Order","Cyclopoida","nauplius","75x","10x",2.1
"BVR",50,2025-05-12 11:05:00,"6",0.1,1,"Tow","B","Order","Cyclopoida","nauplius","","10x",NA
"BVR",50,2025-05-12 11:05:00,"6",0.1,1,"Tow","B","Genus","Keratella","","75x","10x",1.1
"BVR",50,2025-05-12 11:05:00,"6",0.1,1,"Tow","B","Species","K. bostoniensis","","75x","10x",1
"BVR",50,2025-05-12 11:05:00,"6",0.1,1,"Tow","B","Order","Cyclopoida","nauplius","","10x",NA
"BVR",50,2025-05-12 11:05:00,"6",0.1,1,"Tow","B","Species","B. longirostris","","75x","10x",3.9
"BVR",50,2025-05-12 11:05:00,"6",0.1,1,"Tow","B","Genus","Keratella","","75x","10x",1.1
"BVR",50,2025-05-12 11:05:00,"6",0.1,1,"Tow","B","Species","K. bostoniensis","","75x","10x",1
"BVR",50,2025-05-12 11:05:00,"6",0.1,1,"Tow","C","Genus","Daphnia","","75x","10x",5.7
"BVR",50,2025-05-12 11:05:00,"6",0.1,1,"Tow","C","Family","Cyclopidae","","75x","10x",4.6
"BVR",50,2025-05-12 11:05:00,"6",0.1,1,"Tow","C","Order","Cyclopoida","nauplius","","10x",NA
"BVR",50,2025-05-12 11:05:00,"6",0.1,1,"Tow","C","Order","Cyclopoida","nauplius","","10x",NA
"BVR",50,2025-05-12 11:05:00,"6",0.1,1,"Tow","C","Order","Calanoida","nauplius","75x","10x",1.6
"BVR",50,2025-05-12 11:05:00,"6",0.1,1,"Tow","C","Family","Cyclopidae","","75x","10x",3.4
"BVR",50,2025-05-12 11:05:00,"6",0.1,1,"Tow","C","Order","Cyclopoida","nauplius","","10x",NA
"BVR",50,2025-05-12 11:05:00,"6",0.1,1,"Tow","C","Order","Cyclopoida","nauplius","","10x",NA
"BVR",50,2025-05-12 11:05:00,"6",0.1,1,"Tow","C","Order","Cyclopoida","nauplius","","10x",NA
"BVR",50,2025-05-12 11:05:00,"6",0.1,1,"Tow","C","Order","Cyclopoida","nauplius","","10x",NA
"BVR",50,2025-05-12 11:05:00,"6",0.1,1,"Tow","C","Genus","Keratella","","75x","10x",1.1
"BVR",50,2025-05-12 11:05:00,"6",0.1,1,"Tow","C","Family","Cyclopidae","","75x","10x",4.6
"BVR",50,2025-05-12 11:05:00,"6",0.1,1,"Tow","C","Order","Calanoida","nauplius","75x","10x",1.7
"BVR",50,2025-05-12 11:05:00,"6",0.1,1,"Tow","C","Order","Calanoida","","75x","10x",5.5
"BVR",50,2025-05-12 11:05:00,"6",0.1,1,"Tow","C","Genus","Keratella","","75x","10x",1
"BVR",50,2025-05-12 11:05:00,"6",0.1,1,"Tow","C","Family","Cyclopidae","","75x","10x",4.9
"BVR",50,2025-05-12 11:05:00,"6",0.1,1,"Tow","C","Order","Cyclopoida","nauplius","","10x",NA
"BVR",50,2025-05-12 11:05:00,"6",0.1,1,"Tow","C","Order","Cyclopoida","nauplius","","10x",NA
"BVR",50,2025-05-12 11:05:00,"6",0.1,1,"Tow","C","Family","Cyclopidae","","75x","10x",2.8
"BVR",50,2025-05-12 11:05:00,"6",0.1,1,"Tow","C","Genus","Daphnia","","75x","10x",4.8
"BVR",50,2025-05-12 11:05:00,"6",0.1,1,"Tow","D","Order","Cyclopoida","nauplius","","10x",NA
"BVR",50,2025-05-12 11:05:00,"6",0.1,1,"Tow","D","Order","Cyclopoida","nauplius","","10x",NA
"BVR",50,2025-05-12 11:05:00,"6",0.1,1,"Tow","D","Order","Cyclopoida","nauplius","","10x",NA
"BVR",50,2025-05-12 11:05:00,"6",0.1,1,"Tow","D","Order","Cyclopoida","nauplius","","10x",NA
"BVR",50,2025-05-12 11:05:00,"6",0.1,1,"Tow","D","Order","Cyclopoida","nauplius","","10x",NA
"BVR",50,2025-05-12 11:05:00,"6",0.1,1,"Tow","D","Order","Cyclopoida","nauplius","","10x",NA
"BVR",50,2025-05-12 11:05:00,"6",0.1,1,"Tow","D","Order","Cyclopoida","nauplius","","10x",NA
"BVR",50,2025-05-12 11:05:00,"6",0.1,1,"Tow","D","Order","Cyclopoida","nauplius","","10x",NA
"BVR",50,2025-05-12 11:05:00,"6",0.1,1,"Tow","D","Order","Calanoida","nauplius","75x","10x",1.8
"BVR",50,2025-05-12 11:05:00,"6",0.1,1,"Tow","D","Order","Cyclopoida","nauplius","","10x",NA
"BVR",50,2025-05-12 11:05:00,"6",0.1,1,"Tow","D","Order","Cyclopoida","nauplius","","10x",NA
"BVR",50,2025-05-12 11:05:00,"6",0.1,1,"Tow","D","Genus","Polyarthra","","75x","10x",0.9
"BVR",50,2025-05-12 11:05:00,"6",0.1,1,"Tow","D","Family","Chydoridae","","75x","10x",2.3
"BVR",50,2025-05-12 11:05:00,"6",0.1,1,"Tow","D","Genus","Keratella","","75x","10x",1.1
"BVR",50,2025-05-12 11:05:00,"6",0.1,1,"Tow","D","Order","Cyclopoida","nauplius","","10x",NA
"BVR",50,2025-05-12 11:05:00,"6",0.1,1,"Tow","D","Order","Cyclopoida","nauplius","","10x",NA
"BVR",50,2025-05-12 11:05:00,"6",0.1,1,"Tow","D","Species","K. bostoniensis","","75x","10x",1
"BVR",50,2025-05-12 11:05:00,"6",0.1,1,"Tow","D","Genus","Polyarthra","","75x","10x",0.9
"BVR",50,2025-05-12 11:05:00,"6",0.1,1,"Tow","D","Family","Cyclopidae","","75x","10x",1.9
"BVR",50,2025-05-12 11:05:00,"6",0.1,1,"Tow","D","Species","K. bostoniensis","","75x","10x",1
"BVR",50,2025-05-12 11:05:00,"6",0.1,1,"Tow","D","Order","Cyclopoida","nauplius","","10x",NA
"BVR",50,2025-05-12 11:05:00,"6",0.1,1,"Tow","D","Family","Cyclopidae","","75x","10x",2
"BVR",50,2025-05-12 11:05:00,"6",0.1,1,"Tow","D","Species","B. longirostris","","75x","10x",2.9
"BVR",50,2025-05-12 11:05:00,"6",0.1,1,"Tow","D","Family","Chydoridae","","75x","10x",2.4
"BVR",50,2025-05-12 11:05:00,"6",0.1,1,"Tow","D","Order","Cyclopoida","nauplius","","10x",NA
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","A","Genus","Daphnia","","75x","10x",6.8
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","A","Genus","Keratella","","75x","10x",1.1
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","A","Genus","Polyarthra","","75x","10x",1.1
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","A","Genus","Keratella","","75x","10x",1.1
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","A","Genus","Keratella","","75x","10x",1.1
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","A","Species","K. bostoniensis","","75x","10x",1
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","A","Genus","Keratella","","75x","10x",0.8
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","A","Genus","Polyarthra","","75x","10x",1
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","A","Genus","Polyarthra","","75x","10x",1
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","A","Order","Cyclopoida","nauplius","75x","10x",2.4
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","A","Genus","Polyarthra","","75x","10x",1.1
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","A","Species","K. bostoniensis","","75x","10x",1
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","A","Genus","Keratella","","75x","10x",1
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","A","Genus","Monostyla","","75x","10x",1.3
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","A","Genus","Keratella","","75x","10x",0.9
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","A","Genus","Polyarthra","","75x","10x",1.2
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","A","Order","Cyclopoida","nauplius","75x","10x",1.7
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","B","Order","Cyclopoida","nauplius","75x","10x",1.9
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","B","Genus","Polyarthra","","75x","10x",1
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","B","Genus","Keratella","","75x","10x",1.1
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","B","Order","Cyclopoida","nauplius","75x","10x",2.1
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","B","Order","Calanoida","nauplius","75x","10x",1.4
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","B","Order","Cyclopoida","nauplius","75x","10x",2
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","B","Family","Chydoridae","","75x","10x",2.1
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","B","Order","Cyclopoida","nauplius","75x","10x",1.8
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","B","Genus","Polyarthra","","75x","10x",1
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","B","Genus","Keratella","","75x","10x",1.1
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","B","Order","Cyclopoida","nauplius","75x","10x",1.4
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","B","Genus","Keratella","","75x","10x",1.1
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","B","Order","Cyclopoida","nauplius","75x","10x",2.5
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","B","Genus","Polyarthra","","75x","10x",1.1
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","B","Order","Calanoida","nauplius","75x","10x",2.1
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","B","Genus","Polyarthra","","75x","10x",1.1
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","B","Order","Cyclopoida","nauplius","75x","10x",1.9
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","B","Species","K. bostoniensis","","75x","10x",1
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","B","Genus","Keratella","","75x","10x",1.1
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","B","Genus","Keratella","","","10x",NA
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","B","Genus","Polyarthra","","75x","10x",1
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","B","Genus","Keratella","","","10x",NA
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","B","Genus","Keratella","","","10x",NA
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","B","Genus","Keratella","","","10x",NA
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","B","Genus","Keratella","","","10x",NA
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","B","Order","Cyclopoida","nauplius","75x","10x",1.2
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","B","Genus","Polyarthra","","","10x",NA
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","B","Genus","Polyarthra","","","10x",NA
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","B","Order","Cyclopoida","nauplius","75x","10x",1.5
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","B","Order","Calanoida","nauplius","75x","10x",2.2
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","B","Order","Calanoida","nauplius","75x","10x",1.6
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","B","Genus","Polyarthra","","","10x",NA
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","B","Order","Cyclopoida","nauplius","75x","10x",2.1
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","B","Order","Cyclopoida","nauplius","75x","10x",1.8
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","C","Genus","Keratella","","","10x",NA
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","C","Species","K. bostoniensis","","75x","10x",1
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","C","Order","Cyclopoida","nauplius","75x","10x",1.4
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","C","Order","Cyclopoida","nauplius","75x","10x",1.7
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","C","Species","K. bostoniensis","","75x","10x",1
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","C","Order","Cyclopoida","nauplius","75x","10x",1.3
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","C","Genus","Polyarthra","","","10x",NA
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","C","Genus","Keratella","","","10x",NA
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","C","Genus","Polyarthra","","","10x",NA
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","C","Genus","Polyarthra","","","10x",NA
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","C","Order","Cyclopoida","nauplius","75x","10x",1.7
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","C","Order","Cyclopoida","nauplius","75x","10x",2.1
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","C","Order","Cyclopoida","nauplius","75x","10x",1.7
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","C","Genus","Gastropus","","75x","10x",1.3
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","C","Genus","Gastropus","","75x","10x",1.5
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","C","Genus","Keratella","","","10x",NA
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","C","Genus","Keratella","","","10x",NA
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","C","Order","Calanoida","nauplius","75x","10x",1.9
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","C","Species","K. bostoniensis","","75x","10x",1
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","C","Species","K. bostoniensis","","75x","10x",1
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","C","Species","K. bostoniensis","","75x","10x",1
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","C","Genus","Polyarthra","","","10x",NA
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","C","Species","K. bostoniensis","","75x","10x",1.1
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","C","Genus","Polyarthra","","","10x",NA
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","C","Genus","Keratella","","","10x",NA
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","C","Genus","Polyarthra","","","10x",NA
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","C","Genus","Keratella","","","10x",NA
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","C","Genus","Keratella","","","10x",NA
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","C","Genus","Polyarthra","","","10x",NA
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","C","Genus","Polyarthra","","","10x",NA
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","C","Genus","Gastropus","","75x","10x",1.4
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","C","Genus","Polyarthra","","","10x",NA
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","C","Order","Cyclopoida","nauplius","75x","10x",1.4
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","C","Order","Cyclopoida","nauplius","75x","10x",1.4
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","C","Order","Cyclopoida","nauplius","","10x",NA
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","C","Species","B. longirostris","","75x","10x",3.2
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","C","Species","B. longirostris","","75x","10x",3.5
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","C","Species","K. bostoniensis","","75x","10x",1
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","C","Order","Cyclopoida","nauplius","","10x",NA
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","C","Genus","Polyarthra","","","10x",NA
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","C","Order","Cyclopoida","nauplius","","10x",NA
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","C","Order","Cyclopoida","nauplius","","10x",NA
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","C","Order","Calanoida","nauplius","75x","10x",1.4
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","C","Family","Cyclopidae","","75x","10x",3.6
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","C","Genus","Keratella","","","10x",NA
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","C","Family","Cyclopidae","","75x","10x",2.9
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","C","Genus","Polyarthra","","","10x",NA
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","D","Genus","Keratella","","","10x",NA
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","D","Genus","Polyarthra","","","10x",NA
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","D","Genus","Keratella","","","10x",NA
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","D","Genus","Polyarthra","","","10x",NA
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","D","Genus","Keratella","","","10x",NA
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","D","Genus","Keratella","","","10x",NA
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","D","Species","K. bostoniensis","","","10x",NA
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","D","Genus","Polyarthra","","","10x",NA
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","D","Genus","Keratella","","","10x",NA
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","D","Species","K. bostoniensis","","","10x",NA
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","D","Genus","Polyarthra","","","10x",NA
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","D","Genus","Keratella","","","10x",NA
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","D","Species","K. bostoniensis","","","10x",NA
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","D","Species","K. bostoniensis","","","10x",NA
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","D","Species","B. longirostris","","75x","10x",2.7
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","D","Species","K. bostoniensis","","","10x",NA
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","D","Genus","Keratella","","","10x",NA
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","D","Genus","Keratella","","","10x",NA
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","D","Species","K. bostoniensis","","","10x",NA
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","D","Order","Cyclopoida","nauplius","","10x",NA
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","D","Genus","Polyarthra","","","10x",NA
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","D","Species","K. bostoniensis","","","10x",NA
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","D","Genus","Keratella","","","10x",NA
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","D","Genus","Polyarthra","","","10x",NA
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","D","Order","Cyclopoida","nauplius","","10x",NA
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","D","Genus","Polyarthra","","","10x",NA
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","D","Genus","Polyarthra","","","10x",NA
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","D","Genus","Keratella","","","10x",NA
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","D","Order","Cyclopoida","nauplius","","10x",NA
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","D","Species","K. bostoniensis","","","10x",NA
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","D","Genus","Keratella","","","10x",NA
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","D","Species","K. bostoniensis","","","10x",NA
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","D","Genus","Keratella","","","10x",NA
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","D","Order","Cyclopoida","nauplius","","10x",NA
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","D","Genus","Keratella","","","10x",NA
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","D","Family","Cyclopidae","","75x","10x",3.3
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","D","Order","Cyclopoida","nauplius","","10x",NA
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","D","Family","Cyclopidae","","75x","10x",2.7
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","D","Genus","Keratella","","","10x",NA
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","D","Order","Cyclopoida","nauplius","","10x",NA
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","D","Species","K. bostoniensis","","","10x",NA
"FCR",50,2025-04-07 13:30:00,"9",0.1,1,"Tow","D","Genus","Polyarthra","","","10x",NA
"BVR",50,2025-06-02 11:00:00,"7",0.1,1,"Tow","A","Species","K. bostoniensis","","75x","10x",1.1
"BVR",50,2025-06-02 11:00:00,"7",0.1,1,"Tow","A","Species","K. bostoniensis","","75x","10x",1.1
"BVR",50,2025-06-02 11:00:00,"7",0.1,1,"Tow","A","Order","Cyclopoida","nauplius","75x","10x",1.6
"BVR",50,2025-06-02 11:00:00,"7",0.1,1,"Tow","A","Order","Cyclopoida","nauplius","75x","10x",1.4
